"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2018-19","Spring","ACIS","2115","Principles of Accounting","Almond","2.91","7","9.3","14","32.6","18.6","4.7","7","4.7","0","2.3","0","0","0","43","10117","  3"
"2018-19","Spring","ACIS","2115","Principles of Accounting","Almond","2.82","9.3","11.6","9.3","20.9","20.9","11.6","9.3","2.3","0","2.3","0","2.3","0","43","10119","  3"
"2018-19","Spring","ACIS","2116","Principles of Accounting","Sherman","2.98","11.6","14","14","16.3","23.3","4.7","14","2.3","0","0","0","0","3","43","10127","  3"
"2018-19","Spring","ACIS","3115","Intermediate Financial Acct","Erickson","2.77","16.3","9.3","11.6","11.6","23.3","2.3","7","7","7","0","2.3","2.3","7","43","10138","  3"
"2018-19","Spring","HTM","3424","Event Management","Fitch","3.7","58.1","23.3","2.3","7","4.7","4.7","0","0","0","0","0","0","2","43","15352","  3"
"2018-19","Spring","MGT","4334","Ethical Leadership","Wokutch","3.29","23.3","16.3","18.6","16.3","20.9","0","4.7","0","0","0","0","0","0","43","16537","  3"
"2018-19","Spring","ACIS","2115","Principles of Accounting","Almond","2.68","7","4.7","11.6","18.6","23.3","14","11.6","4.7","0","2.3","0","2.3","0","43","18781","  3"
"2018-19","Spring","ACIS","2115","Principles of Accounting","Almond","2.76","11.6","4.7","16.3","16.3","9.3","18.6","20.9","0","0","0","0","2.3","0","43","18783","  3"
"2018-19","Spring","MGT","1104","Foundations of Business","Skripak","2.73","4.7","11.6","25.6","16.3","14","7","7","4.7","0","2.3","0","7","4","43","20043","  3"
"2019-20","Fall","ACIS","2115","Principles of Accounting","Almond","2.84","2.3","20.9","16.3","25.6","16.3","0","9.3","2.3","0","0","0","7","2","43","80123","  3"
"2019-20","Fall","ACIS","3504","Acct Sys and Controls","Wallace","2.9","16.3","14","4.7","16.3","16.3","18.6","4.7","4.7","2.3","0","2.3","0","0","43","80144","  3"
"2019-20","Fall","FIN","3134","Financial Analytics","Paye","2.96","11.6","9.3","16.3","23.3","16.3","7","11.6","4.7","0","0","0","0","1","43","84607","  3"
"2019-20","Fall","FIN","3134","Financial Analytics","Paye","2.84","2.3","9.3","11.6","32.6","18.6","9.3","16.3","0","0","0","0","0","1","43","84612","  3"
"2019-20","Spring","BIT","3454","Business Process Improvement","Mindel","3.84","83.7","4.7","7","2.3","0","0","0","0","0","2.3","0","0","0","43","11649","  3"
"2019-20","Spring","BIT","4434","Comp Sim In Bus","Travis","3.65","53.5","14","7","25.6","0","0","0","0","0","0","0","0","0","43","11654","  3"
"2019-20","Spring","MKTG","4644","Mktg, Soc, & Pub Interests","Schirr","3.83","65.1","23.3","4.7","7","0","0","0","0","0","0","0","0","0","43","17398","  3"
"2019-20","Spring","MGT","1104","Foundations of Business","Hertweck","3.01","14","14","16.3","23.3","14","7","0","7","0","4.7","0","0","1","43","21449","  3"
"2019-20","Spring","MGT","1104","Foundations of Business","Poff","2.63","2.3","9.3","7","30.2","20.9","7","11.6","2.3","4.7","0","0","4.7","0","43","21727","  3"
"2020-21","Fall","ACIS","3116","Intermediate Financial Acct","Shortt","3.07","20.9","7","16.3","25.6","7","11.6","9.3","0","2.3","0","0","0","0","43","80143","  3"
"2020-21","Fall","ACIS","4414","Financial Statement Auditing","Hillison","3.07","7","11.6","20.9","34.9","11.6","11.6","2.3","0","0","0","0","0","0","43","80158","  3"
"2020-21","Fall","BIT","2406","Bus Stats Analytics & Model","Taylor","3.45","58.1","0","4.7","20.9","0","4.7","11.6","0","0","0","0","0","0","43","81653","  3"
"2020-21","Fall","FIN","4224","Fixed Income Securities","Hood","3.33","23.3","14","27.9","23.3","4.7","0","7","0","0","0","0","0","0","43","84944","  3"
"2020-21","Fall","FIN","4264","Managing Risk with Derivatives","Spicer","2.98","27.9","11.6","7","14","7","11.6","11.6","2.3","2.3","2.3","0","2.3","0","43","84953","  3"
"2020-21","Fall","FIN","5084","Analytical Frame Bus Mgrs","Kumar","3.73","46.5","30.2","16.3","7","0","0","0","0","0","0","0","0","0","43","84963","  3"
"2020-21","Spring","ACIS","2115","Principles of Accounting","Almond","3.54","48.8","18.6","2.3","18.6","4.7","0","7","0","0","0","0","0","0","43","10115","  3"
"2020-21","Spring","ACIS","2115","Principles of Accounting","Almond","3.53","44.2","23.3","7","11.6","7","2.3","2.3","2.3","0","0","0","0","0","43","10122","  3"
"2020-21","Spring","ACIS","2115","Principles of Accounting","Galer","3.22","37.2","11.6","9.3","20.9","2.3","4.7","4.7","4.7","0","2.3","0","2.3","0","43","10126","  3"
"2020-21","Spring","ACIS","4194","Analysis of Fin Statements","Vance","3.3","32.6","23.3","11.6","7","4.7","9.3","7","2.3","2.3","0","0","0","1","43","10165","  3"
"2020-21","Spring","HTM","2314","Intro International Business","Feigenbaum","2.97","7","16.3","25.6","18.6","4.7","18.6","2.3","0","4.7","2.3","0","0","4","43","16191","  3"
"2020-21","Spring","MGT","3424","HR Staffing and Development","Flores","3.79","79.1","7","9.3","0","2.3","0","0","0","0","0","0","2.3","1","43","17861","  3"
"2021-22","Fall","ACIS","2115","Principles of Accounting","Almond","2.8","14","9.3","7","32.6","4.7","9.3","9.3","7","0","4.7","0","2.3","6","43","80116","  3"
"2021-22","Fall","MGT","5314","Organization Behavior","Carlson","3.68","20.9","60.5","16.3","2.3","0","0","0","0","0","0","0","0","0","43","88489","  3"
"2021-22","Fall","MKTG","4204","Consumer Behavior","Goenka","3.72","46.5","34.9","9.3","7","0","2.3","0","0","0","0","0","0","0","43","88566","  3"
"2021-22","Fall","MKTG","4554","Principles of Prof Selling","Turner","3.81","69.8","18.6","7","0","2.3","0","0","2.3","0","0","0","0","0","43","88583","  3"
"2021-22","Fall","REAL","2044","Prof Develop in Real Estate","Robert","3.56","53.5","18.6","11.6","4.7","7","0","0","0","0","2.3","0","2.3","0","43","90061","  3"
"2021-22","Fall","MKTG","4554","Principles of Prof Selling","Turner","3.87","67.4","23.3","9.3","0","0","0","0","0","0","0","0","0","2","43","92003","  3"
"2021-22","Fall","MKTG","3164","Intro Digital MKTG Strategy","Park","3.45","37.2","20.9","16.3","9.3","4.7","7","2.3","2.3","0","0","0","0","0","43","92158","  3"
"2021-22","Spring","BIT","2406","Bus Stats Analytics & Model","Taylor","2.9","30.2","0","7","27.9","0","4.7","25.6","0","0","0","0","4.7","5","43","11745","  3"
"2021-22","Spring","FIN","2114","Invest & Financial Literacy","Wikle","3.53","58.1","11.6","11.6","9.3","2.3","0","2.3","0","0","0","0","4.7","1","43","15320","  3"
"2021-22","Spring","MKTG","4304","Marketing Communications","Madan","3.39","25.6","20.9","9.3","32.6","9.3","2.3","0","0","0","0","0","0","0","43","17801","  3"
"2022-23","Fall","MGT","3324","Organization Behavior","Ward Bartlett","3.15","11.6","30.2","20.9","16.3","4.7","2.3","7","0","2.3","2.3","2.3","0","0","43","87838","  3"
"2022-23","Fall","MKTG","4554","Principles of Prof Selling","Turner","3.67","44.2","37.2","2.3","9.3","4.7","0","2.3","0","0","0","0","0","0","43","87986","  3"
"2022-23","Fall","REAL","4075","Commercial Real Estate Studio","Everett","3.32","7","30.2","37.2","14","4.7","4.7","2.3","0","0","0","0","0","0","43","89517","  3"
"2022-23","Fall","FIN","2114","Invest & Financial Literacy","Powell","3.03","34.9","11.6","4.7","16.3","11.6","7","4.7","0","0","0","0","9.3","0","43","91988","  3"
"2022-23","Spring","ACIS","2116","Principles of Accounting","Martin","2.62","14","9.3","7","9.3","11.6","14","9.3","16.3","4.7","4.7","0","0","3","43","10151","  3"
"2022-23","Spring","ACIS","4214","Cost Planning and Control","Tan","3.09","14","4.7","9.3","58.1","7","2.3","0","2.3","2.3","0","0","0","0","43","10186","  3"
"2022-23","Spring","FIN","3104","Introduction to Finance","Andree","2.78","7","9.3","16.3","18.6","14","9.3","14","9.3","2.3","0","0","0","0","43","15489","  3"
"2022-23","Spring","FIN","3134","Financial Analytics","MacKinlay","2.75","20.9","7","4.7","18.6","14","11.6","9.3","4.7","2.3","0","0","7","1","43","15500","  3"
"2022-23","Spring","MGT","1104","Foundations of Business","Beleny","2.44","2.3","7","11.6","18.6","11.6","11.6","20.9","4.7","0","7","0","4.7","3","43","17858","  3"
"2022-23","Spring","MGT","2314","Intro International Business","Feigenbaum","2.68","4.7","7","16.3","25.6","9.3","11.6","16.3","0","4.7","2.3","0","2.3","1","43","17877","  3"
"2022-23","Spring","MGT","3324","Organization Behavior","Kuo","3.32","20.9","27.9","16.3","16.3","7","4.7","4.7","2.3","0","0","0","0","0","43","17888","  3"
"2022-23","Spring","MKTG","4154","Marketing Research","Herr","2.49","2.3","0","4.7","27.9","20.9","7","27.9","4.7","0","4.7","0","0","4","43","18038","  3"
"2022-23","Spring","REAL","4076","Commercial Real Estate Studio","Everett","3.24","7","23.3","25.6","23.3","18.6","2.3","0","0","0","0","0","0","0","43","19538","  3"
"2023-24","Fall","FIN","4114","Fin Plan Technology & Modeling","Kennedy","3.36","9.3","27.9","27.9","30.2","4.7","0","0","0","0","0","0","0","0","43","85430","  3"
"2023-24","Fall","MGT","4394","Strategic Management","Hunt","3.22","9.3","25.6","14","39.5","4.7","2.3","0","4.7","0","0","0","0","1","43","87871","  3"
"2023-24","Fall","MKTG","4644","Mktg, Soc, & Pub Interests","Pandelaere","3.5","23.3","30.2","27.9","16.3","0","0","0","2.3","0","0","0","0","0","43","88001","  3"
"2023-24","Fall","BIT","3414","Operations & Supply Chain Mgt","Currie","2.57","4.7","4.7","11.6","18.6","18.6","11.6","11.6","9.3","4.7","4.7","0","0","1","43","90447","  3"
"2023-24","Fall","REAL","2004","Principles of Real Estate","Sheng","2.98","4.7","16.3","23.3","18.6","20.9","9.3","2.3","2.3","0","0","0","2.3","3","43","90952","  3"
"2023-24","Fall","MGT","1945","Fundamentals of Cadet Ldrshp","McGrath","3.84","75.4","12.3","4.6","3.1","4.6","0","0","0","0","0","0","0","0","65","91514","  2"
"2016-17","Fall","BIT","4444","Web-Based DSS","Wang","3.58","50","15.9","20.5","2.3","6.8","2.3","0","0","0","0","2.3","0","0","44","81271","  3"
"2016-17","Fall","BIT","4524","Systems Development","Tegarden","3.26","15.9","20.5","36.4","13.6","2.3","0","6.8","2.3","0","2.3","0","0","0","44","81280","  3"
"2016-17","Fall","FIN","4144","Int Fin Mgt","Kaushik","2.71","6.8","11.4","15.9","15.9","9.1","11.4","15.9","9.1","0","2.3","2.3","0","4","44","83994","  3"
"2016-17","Fall","MGT","3324","Organization Behavior","Flynn","3.29","13.6","20.5","31.8","25","6.8","0","0","0","0","0","0","2.3","0","44","85877","  3"
"2016-17","Fall","MGT","4314","International Management","Thakur Wernz","3.42","15.9","36.4","13.6","22.7","11.4","0","0","0","0","0","0","0","0","44","85895","  3"
"2016-17","Fall","MGT","4334","Ethical Leadership","Cortes","3.36","18.2","25","25","22.7","4.5","2.3","0","0","2.3","0","0","0","1","44","85897","  3"
"2016-17","Fall","MGT","4334","Ethical Leadership","Wokutch","3.17","15.9","11.4","25","25","13.6","0","6.8","2.3","0","0","0","0","2","44","85898","  3"
"2016-17","Spring","ACIS","4504","Acct Application Development","Wallace","3.19","22.7","11.4","31.8","4.5","11.4","11.4","2.3","2.3","0","2.3","0","0","0","44","10164","  3"
"2016-17","Spring","FIN","3144","Investments: Debt-Equity-Deriv","Kumar","3.31","22.7","25","20.5","11.4","9.1","4.5","4.5","0","0","2.3","0","0","0","44","14146","  3"
"2016-17","Spring","FIN","3144","Investments: Debt-Equity-Deriv","Singal","2.62","6.8","9.1","6.8","20.5","13.6","11.4","25","0","0","2.3","2.3","2.3","6","44","14148","  3"
"2016-17","Spring","FIN","4274","Equity Securities","Ye","3.05","15.9","11.4","22.7","13.6","9.1","18.2","4.5","4.5","0","0","0","0","0","44","14174","  3"
"2016-17","Spring","BIT","4484","Project Management","Deane","3.32","22.7","20.5","13.6","20.5","18.2","4.5","0","0","0","0","0","0","0","44","18599","  3"
"2017-18","Fall","ACIS","2116","Principles of Accounting","Sharp","2.77","9.1","9.1","13.6","20.5","13.6","9.1","13.6","9.1","0","0","0","2.3","1","44","80133","  3"
"2017-18","Fall","MGT","3604","Managerial Analytics","Markham","3.39","29.5","20.5","20.5","18.2","2.3","2.3","4.5","0","2.3","0","0","0","0","44","86049","  3"
"2017-18","Spring","BIT","4524","Systems Development","Tegarden","2.71","11.4","0","6.8","36.4","0","20.5","20.5","2.3","0","2.3","0","0","0","44","11455","  3"
"2017-18","Spring","FIN","3144","Investments: Debt-Equity-Deriv","Kadlec","2.86","15.9","13.6","11.4","11.4","6.8","9.1","22.7","9.1","0","0","0","0","1","44","14343","  3"
"2017-18","Spring","FIN","3144","Investments: Debt-Equity-Deriv","Wang","3.08","20.5","11.4","18.2","22.7","13.6","4.5","4.5","0","0","0","0","4.5","1","44","14344","  3"
"2017-18","Spring","MGT","3324","Organization Behavior","Beal","3.38","22.7","22.7","13.6","29.5","9.1","0","2.3","0","0","0","0","0","1","44","16194","  3"
"2017-18","Spring","MGT","4064","Developing Entrep Ventures","Schaudt","3.65","29.5","45.5","15.9","6.8","0","2.3","0","0","0","0","0","0","1","44","16210","  3"
"2017-18","Spring","MGT","4394","Strategic Management","Tuggle","3.38","11.4","29.5","38.6","13.6","2.3","0","4.5","0","0","0","0","0","0","44","16221","  3"
"2017-18","Spring","MKTG","4204","Consumer Behavior","Villanova","3.27","22.7","13.6","20.5","29.5","9.1","0","2.3","0","0","0","0","2.3","0","44","16329","  3"
"2017-18","Spring","REAL","3024","Applied Real Estate Develop","White","2.37","0","4.5","9.1","15.9","11.4","25","13.6","11.4","4.5","0","2.3","2.3","2","44","17685","  3"
"2018-19","Fall","MGT","4394","Strategic Management","Jamison","2.9","4.5","6.8","25","31.8","11.4","6.8","9.1","2.3","0","0","0","2.3","0","44","86420","  3"
"2018-19","Spring","ACIS","2116","Principles of Accounting","Galer","3.15","34.1","18.2","2.3","13.6","11.4","4.5","9.1","2.3","0","0","0","4.5","2","44","10122","  3"
"2018-19","Spring","ACIS","2116","Principles of Accounting","Sherman","3.02","20.5","4.5","13.6","20.5","18.2","11.4","9.1","2.3","0","0","0","0","3","44","10128","  3"
"2018-19","Spring","ACIS","2116","Principles of Accounting","Williams","3.02","22.7","18.2","13.6","13.6","6.8","0","9.1","2.3","11.4","2.3","0","0","3","44","10134","  3"
"2018-19","Spring","BIT","4484","Project Management","Fernandez","3.78","63.6","13.6","15.9","6.8","0","0","0","0","0","0","0","0","0","44","11507","  3"
"2018-19","Spring","MGT","4394","Strategic Management","Kemp","3.49","22.7","27.3","31.8","13.6","2.3","2.3","0","0","0","0","0","0","0","44","16553","  3"
"2018-19","Spring","MKTG","4204","Consumer Behavior","Hsu","3.4","34.1","11.4","20.5","22.7","4.5","2.3","2.3","2.3","0","0","0","0","0","44","16655","  3"
"2018-19","Spring","MKTG","4644","Mktg, Soc, & Pub Interests","Schirr","3.65","59.1","13.6","9.1","4.5","9.1","4.5","0","0","0","0","0","0","0","44","16677","  3"
"2018-19","Spring","MKTG","4754","Strategic Marketing","Coupey","3.57","29.5","34.1","20.5","13.6","0","0","2.3","0","0","0","0","0","0","44","16683","  3"
"2018-19","Spring","ACIS","2115","Principles of Accounting","Almond","3.34","36.4","11.4","9.1","20.5","9.1","11.4","2.3","0","0","0","0","0","0","44","18779","  3"
"2018-19","Spring","MGT","1104","Foundations of Business","Hertweck","2.58","4.5","4.5","20.5","13.6","15.9","13.6","9.1","4.5","6.8","2.3","4.5","0","2","44","20520","  3"
"2019-20","Fall","ACIS","2115","Principles of Accounting","Almond","2.84","11.4","6.8","22.7","9.1","20.5","13.6","4.5","9.1","0","0","0","2.3","0","44","80122","  3"
"2019-20","Fall","ACIS","4214","Cost Planning and Control","Johnson","2.9","18.2","2.3","2.3","47.7","0","2.3","20.5","6.8","0","0","0","0","2","44","80150","  3"
"2019-20","Fall","BIT","4444","Web-Based DSS","Wang","3.58","43.2","29.5","9.1","4.5","4.5","6.8","2.3","0","0","0","0","0","2","44","81519","  3"
"2019-20","Fall","BIT","4524","Systems Development","Tegarden","3.36","22.7","25","22.7","13.6","6.8","0","9.1","0","0","0","0","0","0","44","81531","  3"
"2019-20","Fall","MGT","3344","Employee & Labor Relations","Arthur","2.93","11.4","11.4","11.4","29.5","13.6","6.8","6.8","4.5","2.3","2.3","0","0","0","44","87315","  3"
"2019-20","Fall","MGT","4334","Ethical Leadership","Wokutch","3.38","31.8","18.2","15.9","20.5","0","11.4","0","2.3","0","0","0","0","1","44","87329","  3"
"2019-20","Fall","MKTG","4554","Buyer-Seller Relationships","Hillison","3.8","68.2","13.6","11.4","4.5","2.3","0","0","0","0","0","0","0","0","44","87456","  3"
"2019-20","Fall","REAL","3044","Financing Real Estate Projects","Walsh","2.94","18.2","20.5","11.4","15.9","9.1","4.5","9.1","2.3","2.3","0","0","6.8","1","44","88821","  3"
"2019-20","Fall","MGT","2354","Leadership: Mgr & Entrepreneur","Carlson","3.25","36.4","11.4","18.2","18.2","2.3","4.5","2.3","0","0","2.3","0","4.5","0","44","90686","  3"
"2019-20","Spring","MGT","4394","Strategic Management","Kumar","3.79","52.3","34.1","9.1","4.5","0","0","0","0","0","0","0","0","0","44","17271","  3"
"2019-20","Spring","MGT","4394","Strategic Management","Kumar","3.82","65.9","20.5","6.8","6.8","0","0","0","0","0","0","0","0","0","44","17280","  3"
"2020-21","Fall","ACIS","2116","Principles of Accounting","Martin","2.65","4.5","9.1","11.4","13.6","29.5","9.1","11.4","6.8","0","0","0","4.5","0","44","80117","  3"
"2020-21","Fall","ACIS","2116","Principles of Accounting","Martin","3.09","4.5","22.7","22.7","20.5","11.4","11.4","6.8","0","0","0","0","0","0","44","80124","  3"
"2020-21","Fall","ACIS","5104","Fundamentals of Accounting","Noftsinger","4","100","0","0","0","0","0","0","0","0","0","0","0","0","44","80170","  3"
"2020-21","Fall","BIT","4444","Web-Based DSS","Wang","3.77","75","9.1","9.1","2.3","0","0","2.3","0","0","2.3","0","0","0","44","81684","  3"
"2020-21","Fall","BIT","4464","Adv Supply Chain Mgt","Fraticelli","3.68","54.5","20.5","9.1","11.4","0","2.3","2.3","0","0","0","0","0","0","44","81687","  3"
"2020-21","Fall","FIN","3124","Fin Planning for Professionals","Byram","3.09","15.9","15.9","6.8","31.8","13.6","9.1","2.3","2.3","0","2.3","0","0","1","44","84913","  3"
"2020-21","Fall","HTM","4354","IT & Social Media in HTM","Xiang","3.83","79.5","9.1","4.5","0","4.5","0","0","2.3","0","0","0","0","0","44","85859","  3"
"2020-21","Fall","HTM","4414","Food and Beverage Management","Hefny","3.55","34.1","36.4","11.4","9.1","4.5","0","2.3","0","0","2.3","0","0","0","44","85860","  3"
"2020-21","Spring","ACIS","2115","Principles of Accounting","Rogers","3.27","27.3","22.7","18.2","18.2","0","4.5","0","0","0","6.8","2.3","0","0","44","10109","  3"
"2020-21","Spring","ACIS","2115","Principles of Accounting","Almond","3.33","29.5","25","4.5","18.2","9.1","4.5","9.1","0","0","0","0","0","0","44","10118","  3"
"2020-21","Spring","ACIS","2116","Principles of Accounting","Martin","2.86","9.1","13.6","13.6","15.9","22.7","6.8","11.4","0","2.3","2.3","2.3","0","1","44","10131","  3"
"2020-21","Spring","ACIS","2116","Principles of Accounting","Martin","2.87","9.1","9.1","13.6","20.5","18.2","18.2","6.8","2.3","0","2.3","0","0","1","44","10133","  3"
"2020-21","Spring","BIT","3454","Business Process Improvement","Mindel","3.53","56.8","9.1","6.8","15.9","4.5","0","0","4.5","0","2.3","0","0","0","44","11777","  3"
"2020-21","Spring","FIN","3134","Financial Analytics","Hart","2.83","6.8","20.5","2.3","22.7","13.6","13.6","9.1","9.1","2.3","0","0","0","1","44","15220","  3"
"2020-21","Spring","FIN","4224","Fixed Income Securities","Hood","2.99","15.9","6.8","18.2","18.2","18.2","9.1","6.8","6.8","0","0","0","0","0","44","15254","  3"
"2020-21","Spring","FIN","4224","Fixed Income Securities","Hood","3.25","36.4","9.1","27.3","4.5","6.8","0","6.8","2.3","4.5","0","0","2.3","1","44","15255","  3"
"2020-21","Spring","HTM","3524","Lodging Management","Bernard Simpson","3.74","47.7","34.1","9.1","9.1","0","0","0","0","0","0","0","0","0","44","16211","  3"
"2020-21","Spring","MGT","1104","Foundations of Business","Poff","2.76","4.5","13.6","22.7","15.9","15.9","6.8","9.1","4.5","0","0","0","6.8","1","44","17832","  3"
"2020-21","Spring","MKTG","4154","Marketing Research","Herr","3.34","15.9","29.5","25","15.9","6.8","2.3","2.3","0","2.3","0","0","0","1","44","17994","  3"
"2020-21","Spring","MKTG","4454","Sales Force Management","Collins","3.55","43.2","22.7","15.9","4.5","6.8","2.3","2.3","2.3","0","0","0","0","0","44","18010","  3"
"2020-21","Spring","MKTG","4774","Advanced Professional Selling","Collins","3.9","86.4","6.8","2.3","2.3","0","0","2.3","0","0","0","0","0","0","44","18025","  3"
"2021-22","Fall","HTM","2314","Intro International Business","Feigenbaum","2.99","15.9","18.2","6.8","20.5","13.6","4.5","11.4","6.8","0","2.3","0","0","1","44","86010","  3"
"2021-22","Fall","HTM","4354","IT & Social Media in HTM","Zwibak","3.58","52.3","18.2","13.6","9.1","0","2.3","0","2.3","0","0","0","2.3","0","44","86037","  3"
"2021-22","Fall","HTM","4414","Food and Beverage Management","Kim","3.82","63.6","25","9.1","0","0","0","2.3","0","0","0","0","0","0","44","86039","  3"
"2021-22","Fall","MKTG","4154","Marketing Research","Jiang","3.04","6.8","15.9","11.4","36.4","15.9","4.5","6.8","2.3","0","0","0","0","0","44","88561","  3"
"2021-22","Fall","MKTG","4554","Principles of Prof Selling","Turner","3.67","52.3","22.7","11.4","4.5","6.8","0","2.3","0","0","0","0","0","0","44","88582","  3"
"2021-22","Fall","MKTG","4154","Marketing Research","Herr","2.92","13.6","18.2","9.1","18.2","6.8","13.6","13.6","2.3","2.3","2.3","0","0","0","44","92156","  3"
"2021-22","Spring","ACIS","4194","Analysis of Fin Statements","Vance","3.09","27.3","11.4","11.4","18.2","2.3","13.6","9.1","4.5","0","2.3","0","0","0","44","10177","  3"
"2021-22","Spring","MGT","2314","Intro International Business","Feigenbaum","2.89","13.6","22.7","6.8","20.5","9.1","9.1","4.5","6.8","0","0","0","6.8","2","44","17637","  3"
"2022-23","Fall","BIT","3424","Intro Bus Analytics Modeling","Liu","3.61","52.3","18.2","11.4","9.1","2.3","2.3","2.3","2.3","0","0","0","0","2","44","81808","  3"
"2022-23","Fall","HTM","3484","Socio-Cult Impacts of Tourism","Lamoureux","3.51","38.6","25","6.8","20.5","2.3","0","6.8","0","0","0","0","0","0","44","86302","  3"
"2022-23","Fall","MGT","2314","Intro International Business","Singal","2.82","6.8","20.5","11.4","13.6","9.1","11.4","18.2","4.5","4.5","0","0","0","1","44","87823","  3"
"2022-23","Fall","MGT","2314","Intro International Business","Cranwell","3.45","38.6","22.7","20.5","4.5","4.5","2.3","0","4.5","0","0","0","2.3","2","44","87826","  3"
"2022-23","Fall","MKTG","4154","Marketing Research","Yi","3.21","36.4","4.5","11.4","20.5","9.1","4.5","6.8","6.8","0","0","0","0","0","44","87963","  3"
"2022-23","Fall","MKTG","4204","Consumer Behavior","May","3.3","20.5","27.3","11.4","13.6","18.2","6.8","2.3","0","0","0","0","0","1","44","87967","  3"
"2022-23","Fall","MKTG","4204","Consumer Behavior","Goenka","3.41","25","22.7","22.7","20.5","2.3","2.3","4.5","0","0","0","0","0","0","44","87968","  3"
"2022-23","Fall","MKTG","4264","Analytics for Marketing","Rao","2.98","6.8","6.8","20.5","31.8","15.9","11.4","4.5","2.3","0","0","0","0","1","44","87971","  3"
"2022-23","Fall","REAL","4075","Commercial Real Estate Studio","Everett","3.61","34.1","31.8","22.7","9.1","0","0","2.3","0","0","0","0","0","0","44","91009","  3"
"2022-23","Spring","MKTG","4454","Sales Force Management","Collins","3.34","25","22.7","25","13.6","6.8","0","2.3","2.3","0","0","0","2.3","0","44","18058","  3"
"2022-23","Spring","REAL","4076","Commercial Real Estate Studio","Everett","3.59","43.2","13.6","29.5","9.1","2.3","2.3","0","0","0","0","0","0","0","44","20542","  3"
"2022-23","Spring","REAL","4064","Real Estate Appraisal","Clements","3.22","13.6","20.5","20.5","25","11.4","0","9.1","0","0","0","0","0","1","44","21718","  3"
"2023-24","Fall","FIN","4244","Asset Valuation & Governance","Kennedy","3","9.1","15.9","18.2","18.2","15.9","9.1","11.4","2.3","0","0","0","0","0","44","85444","  3"
"2023-24","Fall","MGT","3344","Employee & Labor Relations","Arthur","3.12","18.2","11.4","11.4","25","18.2","11.4","4.5","0","0","0","0","0","0","44","87841","  3"
"2023-24","Fall","MKTG","4204","Consumer Behavior","Goenka","3.42","25","29.5","20.5","9.1","11.4","2.3","0","0","0","0","2.3","0","0","44","87977","  3"
"2016-17","Fall","MKTG","4774","Advanced Professional Selling","Collins","3.9","84.4","6.7","4.4","2.2","2.2","0","0","0","0","0","0","0","2","45","86002","  3"
"2016-17","Fall","BIT","4514","Database Technology for Bus","Zobel","3.28","31.1","13.3","13.3","20","8.9","4.4","6.7","0","2.2","0","0","0","0","45","89011","  3"
"2016-17","Spring","ACIS","2116","Principles of Accounting","Hale","3.19","28.9","11.1","6.7","17.8","17.8","11.1","6.7","0","0","0","0","0","3","45","10120","  3"
"2016-17","Spring","BIT","4524","Systems Development","Shen","3.56","26.7","31.1","28.9","11.1","2.2","0","0","0","0","0","0","0","1","45","11359","  3"
"2016-17","Spring","HTM","4444","Winery Tourism","Foster","3.86","75.6","15.6","4.4","2.2","0","2.2","0","0","0","0","0","0","0","45","14838","  3"
"2016-17","Spring","MKTG","3104","Marketing Management","Schirr","3.74","55.6","17.8","20","6.7","0","0","0","0","0","0","0","0","0","45","16050","  3"
"2017-18","Fall","ACIS","2116","Principles of Accounting","Sharp","3.04","11.1","11.1","17.8","28.9","11.1","13.3","4.4","2.2","0","0","0","0","1","45","80131","  3"
"2017-18","Fall","ACIS","3115","Intermediate Financial Acct","Garner","2.6","8.9","8.9","17.8","8.9","15.6","8.9","15.6","2.2","4.4","0","4.4","4.4","9","45","80139","  3"
"2017-18","Fall","ACIS","4314","Principles of Taxation","Galer","2.96","17.8","2.2","6.7","37.8","13.3","4.4","15.6","2.2","0","0","0","0","0","45","80153","  3"
"2017-18","Fall","MKTG","4204","Consumer Behavior","May","3.17","22.2","15.6","22.2","13.3","8.9","8.9","4.4","2.2","0","0","0","2.2","0","45","86163","  3"
"2017-18","Spring","REAL","4076","Real Estate Studio","Boyle","3.34","13.3","26.7","22.2","31.1","2.2","0","4.4","0","0","0","0","0","0","45","17686","  3"
"2018-19","Fall","BIT","3454","Business Process Improvement","Nottingham","2.87","13.3","11.1","11.1","28.9","13.3","2.2","4.4","6.7","4.4","2.2","0","2.2","2","45","81437","  3"
"2018-19","Fall","FIN","3104","Introduction to Finance","Hogan","2.36","4.4","4.4","8.9","20","15.6","2.2","22.2","2.2","11.1","2.2","0","6.7","2","45","90953","  3"
"2018-19","Spring","ACIS","2116","Principles of Accounting","Sharp","2.95","13.3","15.6","22.2","11.1","8.9","4.4","17.8","4.4","0","0","0","2.2","2","45","10131","  3"
"2018-19","Spring","BIT","3424","Intro Bus Analytics Modeling","Seref","3.55","60","22.2","6.7","0","0","2.2","0","2.2","0","2.2","0","4.4","1","45","11482","  3"
"2018-19","Spring","MGT","4394","Strategic Management","Kennedy","3.02","11.1","13.3","22.2","15.6","17.8","4.4","13.3","2.2","0","0","0","0","0","45","19101","  3"
